	category	country	country_short	lang	lang_short	name	region	subject	text	type	url	lat_lon
4512	National	United Kingdom	GB	English	en	nature	Europe Other	General News	Nature	webnews	https://www.nature.com/	(53.207869450000004, -1.0824054452014815)
4513	National	South Africa	ZA	English	en	thepresidency-za	Africa	General News	The Presidency of The Republic of South Africa	webnews	http://www.thepresidency.gov.za/	(-28.8166236, 24.991639)
4514	International	Spain	ES	Spanish	es	elpais	European Union	General News	EL PAÍS (Spanish)	webnews	https://elpais.com/	(39.3262345, -4.8380649)
4515	National	Albania	AL	Albanian	sq	hashtag	EU Candidate	General News	Hashtag	webnews	http://www.hashtag.al/	(41.000028, 19.9999619)
4516	National	Italy	IT	Italian	it	viaggi-corriere-it	European Union	General News	viaggi corriere it	webnews	https://viaggi.corriere.it/	(42.6384261, 12.674297)
4517	National	Cyprus	CY	Modern Greek (1453-)	el	cyprusnews	European Union	General News	Cyprus news	webnews	http://www.cyprusnews.eu/	(34.9823018, 33.1451285)
4518	National	Ukraine	UA	Russian	ru	dozor	Europe Other	General News	dozor	webnews	http://dozor.kharkov.ua/	(45.0506858, 35.372606)
4519	National	Mexico	MX	Spanish	es	cndh	North America	General News	Asociación de Radio del Valle de México A.C.	webnews	https://www.cndh.org.mx/	(22.5000485, -100.0000375)
4520	National	France	FR	French	fr	franceinter	European Union	General News	France Inter	webnews	https://www.franceinter.fr	(47.168795700000004, 2.204335568680354)
4521	National	France	FR	French	fr	cyceon	European Union	General News	Cyceon	webnews	https://cyceon.com/fr/	(46.603354, 1.8883335)
4522	National	Tunisia	TN	French	fr	tuniscope	Africa	General News	tuniscope	webnews	https://www.tuniscope.com/	(33.8439408, 9.400138)
4523	National	Guinea	GN	French	fr	mondemedia	Africa	General News	MONDEMEDIA	webnews	https://mondemedia.info/	(10.7226226, -10.7083587)
4524	National	United Kingdom	GB	English	en	southwales-eveningpost	Europe Other	General News	South Wales Evening Post	webnews	http://www.southwales-eveningpost.co.uk/news	(51.61823135, -3.93685647294886)
4525	National	New Zealand	NZ	English	en	Stuff	Oceania	General News	Stuff	webnews	http://www.stuff.co.nz/	(-37.7870637, 175.2831153)
4526	National	Germany	DE	German	de	wetter	European Union	General News	Wetter - Wettervorhersage - Wetterbericht - wetter.de	webnews	https://www.wetter.de/	(51.0834196, 10.4234469)
4527	National	Greece	GR	Modern Greek (1453-)	el	cna-gr	European Union	General News	cna	webnews	http://www.cna.gr/	(38.9953683, 21.9877132)
4528	National	Venezuela	VE	Spanish	es	cofavic	South America	General News	cofavic - pages	webnews	http://www.cofavic.org/	(8.0018709, -66.1109318)
4529	National	Nepal	NP	English	en	telegraphnepal	Asia	General News	Telegraph Nepal	webnews	http://www.telegraphnepal.com	(28.1083929, 84.0917139)
4530	National	Germany	DE	German	de	arcor	European Union	General News	Arcor das Newsportal	webnews	https://www.arcor.de/	(51.0834196, 10.4234469)
4531	National	Greece	GR	Modern Greek (1453-)	el	bestcybernetics-el	European Union	General News	BestCybernetics | Κατασκευή ιστοσελίδων, eshop, Mobile εφαρμογές	webnews	https://bestcybernetics.com/el/	(38.9953683, 21.9877132)
4532	International	Canada	CA	English	en	thewhig	North America	General News	thewhig	webnews	http://www.thewhig.com/	(61.0666922, -107.9917071)
4533	National	Sweden	SE	Swedish	sv	nlt	European Union	General News	nlt	webnews	http://nlt.se/	(59.6749712, 14.5208584)
4534	National	Sweden	SE	Swedish	sv	eskilstuna	European Union	General News	Eskilstuna kommun	webnews	http://www.eskilstuna.se/	(59.333333, 16.483333)
4535	National	Cameroon	CM	French	fr	journalducameroun	Africa	General News	Journal du Cameroun	webnews	https://www.journalducameroun.com//	(4.6125522, 13.1535811)
4536	National	USA	US	English	en	cnbc	North America	General News	CNBC	webnews	https://www.cnbc.com/world/?region=world	(30.4914823, -81.6856732)
4537	International	Ireland	IE	Arabic	ar	ecfr	European Union	General News	European Council on Foreigns Relations	webnews	https://www.ecfr.eu/	(52.865196, -7.9794599)
4538	National	Domenican Republic	DO	Spanish	es	camaradediputados	Central America	General News	El Diputado	webnews	http://www.camaradediputados.gob.do/app/app_2011/cd_frontpage.aspx	(None, None)
4539	National	Italy	IT	Italian	it	rivistageomedia	European Union	General News	GEOforALL	webnews	http://www.rivistageomedia.it/	(42.6384261, 12.674297)
4540	National	Trinidad and Tobago	TT	English	en	cnc3	South America	General News	cnc3	webnews	http://www.cnc3.co.tt/	(10.8677845, -60.9821067)
4541	National	Slovakia	SK	Hungarian	hu	parameter	European Union	General News	Paraméter	webnews	http://parameter.sk/	(48.7411522, 19.4528646)
4542	International	Venezuela	VE	Spanish	es	eluniversal	South America	General News	El Universal	webnews	http://www.eluniversal.com	(10.9537571, -63.8551867)
4543	National	Belgium	BE	Dutch	nl	fanc-nl	European Union	General News	Agence Fédérale de Contrôle Nucléaire	webnews	http://fanc.fgov.be/nl	(50.8449028, 4.3593458)
4544	International	Mexico	MX	Spanish	es	informador	North America	General News	informador	webnews	http://www.informador.com.mx/	(20.678496699999997, -103.34547731253026)
4545	National	Italy	IT	Italian	it	reggiotv	European Union	General News	ReggioTV	webnews	https://www.reggiotv.it/	(42.6384261, 12.674297)
4546	National	Hungary	HU	German	de	budapester	European Union	General News	Budapester Zeitung	webnews	https://www.budapester.hu/	(47.1817585, 19.5060937)
4547	National	Algeria	DZ	English	en	igad	Africa	General News	InterGovernmental Authority on Development	webnews	http://www.igad.org/	(28.0000272, 2.9999825)
4548	National	Italy	IT	Italian	it	univadis	European Union	General News	univadis	webnews	https://www.univadis.it/	(42.6384261, 12.674297)
4549	National	USA	US	English	en	planet	North America	General News	planet	webnews	https://www.planet.com/	(34.2481371, -113.9488158)
4550	International	United Kingdom	GB	English	en	observer	Europe Other	General News	The Observer	webnews	https://www.theguardian.com/observer	(51.593343, -0.2507528)
4551	Local	Romania	RO	Romanian	ro	ziarulprahova	European Union	General News	Ziarul Prahova	webnews	http://www.ziarulprahova.ro/	(45.9852129, 24.6859225)
4552	National	Georgia	GE	Georgian	ka	tabula	Asia	General News	tabula	webnews	http://www.tabula.ge/	(41.6809707, 44.0287382)
4553	National	USA	US	English	en	tri-cityherald	North America	General News	tri-cityherald	webnews	http://www.tri-cityherald.com/	(39.7837304, -100.4458825)
4554	National	Germany	DE	English	en	rumoursaboutgermany	European Union	General News	migration NGO -  Rumours about Germany	webnews	https://rumoursaboutgermany.info/	(51.0834196, 10.4234469)
4555	National	India	IN	English	en	banknetindia	Asia	General News	banknet India	webnews	http://www.banknetindia.com/	(22.3511148, 78.6677428)
4556	National	Jamaica	JM	English	en	jamaica-gleaner	North America	General News	Jamaica Gleaner	webnews	http://jamaica-gleaner.com/	(18.1850507, -77.3947693)
4557	National	USA	US	Italian	it	openmigration	North America	General News	migration NGO - Open Migration	webnews	http://openmigration.org/	(39.7837304, -100.4458825)
4558	National	Sweden	SE	Swedish	sv	pcforalla	European Union	General News	PC för Alla	webnews	http://pcforalla.idg.se/	(59.6749712, 14.5208584)
4559	National	Malaysia	MY	English	en	bernama	Asia	General News	Bernama Malaysian National News Agency	webnews	http://www.bernama.com/en/index.php	(4.5693754, 102.2656823)
4560	National	Italy	IT	Italian	it	infoaipi	European Union	General News	Associazione Intrenazionale Professori di italiano	webnews	https://www.infoaipi.org/	(42.6384261, 12.674297)
4561	Local	Italy	IT	Italian	it	pisticci	European Union	General News	Pisticci	webnews	http://www.pisticci.com/	(40.3905273, 16.5567323)
4562	National	Sweden	SE	Swedish	sv	bemanningsforetagen	European Union	General News	bemanningsforetagen	webnews	https://www.bemanningsforetagen.se/	(59.6749712, 14.5208584)
4563	Local	United Kingdom	GB	English	en	lutontoday	Europe Other	General News	luton today	webnews	https://www.lutontoday.co.uk/	(54.7023545, -3.2765753)
4564	National	France	FR	French	fr	lalsace	European Union	General News	L'Alsace (french)	webnews	http://www.lalsace.fr/	(46.603354, 1.8883335)
4565	National	China	CN	Chinese	zh	21dnn	Asia	General News	21 dnn	webnews	http://www.qianlong.com/	(35.000074, 104.999927)
4566	National	Finland	FI	Finnish	fi	digitoday	European Union	General News	Digitoday	webnews	http://www.digitoday.fi/page.php?page_id=63	(63.2467777, 25.9209164)
4567	Regional	Ivory Coast	CI	French	fr	abidjan	Africa	General News	Abidjan	webnews	http://abidjan.net/	(5.320357, -4.016107)
4568	Local	Italy	IT	Italian	it	emmenews	European Union	General News	Emme News	webnews	http://www.emmenews.com/	(42.6384261, 12.674297)
4569	National	Serbia	RS	Serbian	sr	nin	EU Candidate	General News	NIN online	webnews	http://www.nin.co.rs/	(44.1534121, 20.55144)
4570	National	Cuba	CU	Spanish	es	guerrillero	Central America	General News	Periódico Guerrillero	webnews	http://www.guerrillero.cu/	(23.0131338, -80.8328748)
4571	National	Ukraine	UA	Ukrainian	uk	expres-ua	Europe Other	General News	Expres ua	webnews	https://expres.online/	(49.4871968, 31.2718321)
4572	National	Egypt	EG	English	en	ahram-EN	Africa	General News	Al-Ahram Daily Newspaper - English	webnews	http://english.ahram.org.eg/	(26.2540493, 29.2675469)
4573	National	USA	US	English	en	weather-en-IN	North America	General News	INDIA - National and Local Weather Radar, Daily Forecast, Hurricane and information from The Weather Channel and weather.com	webnews	https://weather.com/en-IN/	(39.7837304, -100.4458825)
4574	National	France	FR	French	fr	police-nationale	European Union	General News	Police Nationale	webnews	http://www.police-nationale.interieur.gouv.fr/	(43.6033305, 3.891457)
4575	National	USA	US	English	en	thegrio	North America	General News	The Grio	webnews	http://thegrio.com/	(39.7837304, -100.4458825)
4576	Local	Italy	IT	Italian	it	foggiatoday	European Union	General News	Foggia Today	webnews	http://www.foggiatoday.it/	(42.6384261, 12.674297)
4577	National	USA	US	English	en	defensenews	North America	General News	Defense News	webnews	https://www.defensenews.com/	(39.7837304, -100.4458825)
4578	National	Croatia	HR	Croatian	hr	advance	European Union	General News	Advance	webnews	http://www.advance.hr/	(45.5643442, 17.0118954)
4579	National	Hungary	HU	Hungarian	hu	BudapestOnline	European Union	General News	Budapest Online	webnews	http://www.bpn.hu/	(47.1817585, 19.5060937)
4580	National	Moldova	MD	Romanian	ro	jurnal	Europe Other	General News	jurnal - Moldovia	webnews	https://www.jurnal.md/	(47.2879608, 28.5670941)
4581	National	Italy	IT	Italian	it	freenewsonline	European Union	General News	Free news online	webnews	http://www.freenewsonline.it/	(42.6384261, 12.674297)
4582	National	USA	US	English	en	nhc	North America	General News	National Centers for Environmental Information (NCEI)	webnews	https://www.nhc.noaa.gov/	(39.7837304, -100.4458825)
4583	National	Sweden	SE	Swedish	sv	regionostergotland	European Union	General News	Region Östergötland	webnews	http://www.regionostergotland.se/	(59.6749712, 14.5208584)
4584	National	Ivory Coast	CI	French	fr	alibreville	Africa	General News	alibreville	webnews	http://news.alibreville.com/	(7.9897371, -5.5679458)
4585	National	Egypt	EG	Arabic	ar	soutalomma	Africa	General News	Sout Aloma	webnews	http://soutalomma.com	(26.2540493, 29.2675469)
4586	National	Poland	PL	Polish	pl	ngo	European Union	General News	ngo	webnews	http://www.ngo.pl/	(54.2466667, 22.0405556)
4587	National	Germany	DE	English	en	energytransition	European Union	General News	Energy Transition	webnews	https://energytransition.org/	(51.0834196, 10.4234469)
4588	National	United Kingdom	GB	English	en	immunisation-scotland	Europe Other	General News	NHS Health Scotland	webnews	https://www.nhsinform.scot/	(55.890053, -4.324699)
4589	National	Netherlands	NL	Dutch	nl	economie-rabobank	European Union	General News	RaboResearch - Economisch Onderzoek	webnews	https://economie.rabobank.com/	(52.5001698, 5.7480821)
4590	International	Australia	AU	Modern Greek (1453-)	el	neoskosmos-el	Oceania	General News	neoskosmos	webnews	https://neoskosmos.com/el/	(-24.7761086, 134.755)
4591	National	Hungary	HU	Hungarian	hu	hirkereso	European Union	General News	hirkereso	webnews	https://www.hirkereso.hu/	(47.1817585, 19.5060937)
4592	National	Belarus	BY	Belarusian	be	svaboda	Europe Other	General News	svaboda	webnews	https://www.svaboda.org/	(55.6297333, 30.5043003)
4593	National	Argentina	AR	Spanish	es	bahiablanca	South America	General News	Gobierno de Bahía Blanca	webnews	http://www.bahia.gob.ar/	(-34.9964963, -64.9672817)
4594	National	Ukraine	UA	Russian	ru	delo-ua	Europe Other	General News	delo	webnews	https://delo.ua/	(49.4871968, 31.2718321)
4595	National	Ireland	IE	English	en	eptanetwork	European Union	General News	European parliamentary technology assessment	webnews	https://eptanetwork.org/	(52.865196, -7.9794599)
4596	National	Czech Republic	CZ	English	en	ceskenoviny-en	European Union	General News	České Noviny (english)	webnews	http://www.ceskenoviny.cz/news/	(49.8167003, 15.4749544)
4597	National	Serbia	RS	Serbian	sr	pressonline	EU Candidate	General News	Press Online	webnews	http://www.pressonline.rs/	(44.1534121, 20.55144)
4598	National	China	CN	Chinese	zh	dayoo	Asia	General News	Dayoo	webnews	http://www.dayoo.com	(35.000074, 104.999927)
4599	National	USA	US	English	en	benzinga	North America	General News	Benzinga	webnews	http://www.benzinga.com/	(39.7837304, -100.4458825)
4600	National	Croatia	HR	Croatian	hr	net	European Union	General News	Net	webnews	http://net.hr/	(46.38645185, 16.41603539135514)
4601	National	Bulgaria	BG	Bulgarian	bg	chervenbryag	European Union	General News	chervenbryag	webnews	https://chervenbryag.bg/bg2/	(42.6073975, 25.4856617)
4602	National	Netherlands	NL	Dutch	nl	nen	European Union	General News	Nederlands Normalisatie-instituut	webnews	https://www.nen.nl/	(52.5001698, 5.7480821)
4603	National	USA	US	English	en	ned	North America	General News	NATIONAL ENDOWMENT FOR DEMOCRACY	webnews	https://www.ned.org/	(39.7837304, -100.4458825)
4604	National	France	FR	French	fr	cat-int	European Union	General News	Centre d'analyse du Terrorisme	webnews	http://cat-int.org/	(46.603354, 1.8883335)
4605	National	Tanzania	TZ	English	en	theCitizen	Africa	General News	the Citizen	webnews	http://www.thecitizen.co.tz/	(-6.8399139, 39.2450782)
4606	National	Greece	GR	Modern Greek (1453-)	el	kathimerini	European Union	General News	kathimerini	webnews	http://www.kathimerini.gr	(38.9953683, 21.9877132)
4607	National	France	FR	French	fr	afhypac	European Union	General News	afhypac	webnews	https://www.afhypac.org/	(46.603354, 1.8883335)
4608	National	Germany	DE	German	de	ndr	European Union	General News	NDR	webnews	http://www.ndr.de/home/index.html	(52.359080899999995, 9.742778358955508)
4609	National	Italy	IT	Italian	it	uniroma3	European Union	General News	Università degli studi Roma Tre	webnews	http://www.uniroma3.it/	(42.6384261, 12.674297)
4610	Local	Italy	IT	Italian	it	EuroPA	European Union	General News	EuroPA	webnews	http://europa.formez.it/	(41.8337745, 12.4709498)
4611	Regional	Italy	IT	Italian	it	termolionline	European Union	General News	Termoli On Line	webnews	https://www.termolionline.it/	(42.6384261, 12.674297)
4612	National	Brazil	BR	Portuguese	pt	jaguarmining	South America	General News	jaguarmining	webnews	https://www.jaguarmining.com/	(-10.3333333, -53.2)
4613	International	Cambodia	KH	Central Khmer	km	cambodiadaily	Asia	General News	Cambodia daily	webnews	https://www.cambodiadaily.com/	(13.5066394, 104.869423)
4614	National	Ecuador	EC	Spanish	es	diario-extra	South America	General News	diario-extra	webnews	http://www.diarioextra.com/	(-2.1737372, -79.9140878320387)
4615	National	Finland	FI	Finnish	fi	vm-fi	European Union	General News	Valtiovarainministeriö	webnews	https://vm.fi/tiedotteet	(63.2467777, 25.9209164)
4616	Regional	Italy	IT	Italian	it	sassarinotizie	European Union	General News	Sassari Notizie	webnews	http://www.sassarinotizie.com/	(42.6384261, 12.674297)
4617	National	Eritrea	ER	English	en	awate	Africa	General News	awate	webnews	http://awate.com/	(15.3460451, 38.9291173)
4618	National	Ukraine	UA	Russian	ru	nr2_ru	Europe Other	General News	nr2	webnews	http://nr2.com.ua/	(50.4485461, 30.527281356466336)
